,키워드,날짜,수집날짜,검색량
8,자바나스반팔,2022-05-17,2022-06-09,497
9,자바나스반팔,2022-05-18,2022-06-09,629
10,자바나스반팔,2022-05-19,2022-06-09,537
11,자바나스반팔,2022-05-20,2022-06-09,460
12,자바나스반팔,2022-05-21,2022-06-09,449
13,자바나스반팔,2022-05-22,2022-06-09,557
14,자바나스반팔,2022-05-23,2022-06-09,647
15,자바나스반팔,2022-05-24,2022-06-09,617
16,자바나스반팔,2022-05-25,2022-06-09,586
17,자바나스반팔,2022-05-26,2022-06-09,549
18,자바나스반팔,2022-05-27,2022-06-09,426
19,자바나스반팔,2022-05-28,2022-06-09,320
20,자바나스반팔,2022-05-29,2022-06-09,495
21,자바나스반팔,2022-05-30,2022-06-09,515
22,자바나스반팔,2022-05-31,2022-06-09,432
23,자바나스반팔,2022-06-01,2022-06-09,450
24,자바나스반팔,2022-06-02,2022-06-09,419
25,자바나스반팔,2022-06-03,2022-06-09,380
26,자바나스반팔,2022-06-04,2022-06-09,349
27,자바나스반팔,2022-06-05,2022-06-09,1489
28,자바나스반팔,2022-06-06,2022-06-09,1321
29,자바나스반팔,2022-06-07,2022-06-09,934
30,자바나스반팔,2022-06-08,2022-06-09,799
